TransactionID,Date,CustomerID,CustomerName,CustomerCity,CustomerCountry,ProductID,ProductName,ProductCategory,ProductSubcategory,UnitPrice,Quantity,TotalAmount
T005015,2023-04-16,C0550,William Moore,Houston,Mexico,P0395,Smart Monitor,Clothing,Men's,27.38,2,54.76
T005016,2023-10-13,C0234,Sarah Brown,San Jose,Australia,P0177,Eco-friendly Keyboard,Books,Children's Books,872.13,4,3488.52
T005017,2023-04-09,C0427,Lisa Anderson,Phoenix,UK,P0073,Ergonomic Tablet,Sports & Outdoors,Fitness,107.52,3,322.56
T005018,2023-04-30,C0340,Jane Brown,Phoenix,Mexico,P0022,Super Camera,Electronics,Cameras,462.93,5,2314.65
T005019,2023-02-14,C0047,Emily Wilson,San Jose,Mexico,P0489,Super Keyboard,Clothing,Women's,398.55,4,1594.2
T005020,2023-03-13,C0169,Emily Johnson,San Antonio,UK,P0417,Wireless Mouse,Sports & Outdoors,Fitness,643.01,1,643.01
T005021,2023-06-27,C0434,Sarah Thompson,Dallas,Australia,P0017,Ultra Camera,Books,Textbooks,353.09,3,1059.27
T005022,2023-04-21,C0662,John Davis,New York,Mexico,P0488,Wireless Headphones,Sports & Outdoors,Cycling,108.34,2,216.68
T005023,2023-10-29,C0231,Mary Smith,Chicago,Mexico,P0364,Ergonomic Camera,Home & Garden,Kitchenware,805.52,4,3222.08
T005024,2023-09-17,C0199,Sarah Anderson,Dallas,Germany,P0337,Deluxe Laptop,Books,Children's Books,139.17,1,139.17
T005025,2023-01-10,C0238,Michael Taylor,Chicago,UK,P0475,Basic Tablet,Sports & Outdoors,Camping,695.85,1,695.85
T005026,2023-02-03,C0325,Jane Miller,Philadelphia,Canada,P0215,Deluxe Monitor,Home & Garden,Decor,552.24,3,1656.72
T005027,2023-09-05,C0454,Michael Wilson,Phoenix,USA,P0226,Premium Headphones,Electronics,Accessories,293.61,4,1174.44
T005028,2023-10-20,C0407,David Thompson,Dallas,France,P0465,Ultra Headphones,Electronics,Smartphones,215.28,5,1076.4
T005029,2023-04-11,C0534,Lisa Brown,San Jose,Germany,P0431,Basic Speaker,Electronics,Audio,805.66,4,3222.64
T005030,2023-01-27,C0915,David Smith,Dallas,Canada,P0027,Ergonomic Smartphone,Home & Garden,Garden,523.74,4,2094.96
T005031,2023-04-19,C0986,Robert Taylor,San Diego,Canada,P0271,Wireless Headphones,Electronics,Smartphones,643.86,1,643.86
T005032,2023-03-24,C0953,Jane Moore,Philadelphia,Canada,P0407,Eco-friendly Monitor,Home & Garden,Bedding,675.92,4,2703.68
T005033,2023-01-02,C0581,Robert Johnson,New York,Mexico,P0301,Premium Smartwatch,Sports & Outdoors,Water Sports,916.19,4,3664.76
T005034,2023-07-05,C0812,Jane Miller,San Jose,USA,P0285,Ultra Monitor,Clothing,Accessories,217.52,5,1087.6
T005035,2023-05-30,C0157,Mary Taylor,San Antonio,Australia,P0397,Super Speaker,Home & Garden,Decor,865.16,5,4325.8
T005036,2023-05-10,C0807,John Smith,Philadelphia,Brazil,P0002,Super Monitor,Sports & Outdoors,Fitness,327.12,5,1635.6
T005037,2023-10-13,C0394,Sarah Anderson,San Jose,France,P0038,Deluxe Headphones,Home & Garden,Decor,75.81,5,379.05
T005038,2023-04-28,C0599,Emily Davis,New York,UK,P0241,Super Camera,Books,Children's Books,561.12,2,1122.24
T005039,2023-01-26,C0761,Robert Moore,Philadelphia,Mexico,P0187,Super Mouse,Home & Garden,Bedding,633.37,4,2533.48
T005040,2023-04-25,C0907,Robert Brown,Philadelphia,USA,P0250,Wireless Keyboard,Home & Garden,Decor,169.49,3,508.47
T005041,2023-12-16,C0897,Mary Thompson,Dallas,Australia,P0498,Deluxe Keyboard,Sports & Outdoors,Camping,355.86,2,711.72
T005042,2023-11-30,C0923,Lisa Smith,San Jose,Spain,P0015,Basic Camera,Clothing,Shoes,964.35,4,3857.4
T005043,2023-08-19,C0972,John Johnson,New York,Germany,P0127,Ultra Speaker,Clothing,Accessories,569.63,2,1139.26
T005044,2023-10-20,C0177,William Taylor,San Antonio,Japan,P0179,Deluxe Smartphone,Clothing,Shoes,363.67,2,727.34
T005045,2023-07-25,C0676,Robert Moore,San Jose,Spain,P0109,Wireless Mouse,Home & Garden,Furniture,24.86,3,74.58
T005046,2023-04-13,C0221,Jane Wilson,Philadelphia,Canada,P0401,Ultra Keyboard,Books,Children's Books,265.83,1,265.83
T005047,2023-11-04,C0359,Jane Taylor,Dallas,Spain,P0247,Portable Mouse,Books,Fiction,666.07,2,1332.14
T005048,2023-09-04,C0649,Michael Moore,Dallas,Canada,P0408,Portable Headphones,Sports & Outdoors,Cycling,553.65,4,2214.6
T005049,2023-06-21,C0194,Sarah Davis,Houston,Japan,P0200,Eco-friendly Laptop,Clothing,Shoes,220.01,3,660.03
T005050,2023-06-05,C0083,Mary Wilson,San Diego,Mexico,P0039,Basic Camera,Clothing,Accessories,221.32,1,221.32
T005051,2023-11-25,C0437,Emily Davis,San Diego,Spain,P0159,Smart Camera,Electronics,Cameras,894.49,5,4472.45
T005052,2023-11-18,C0919,William Miller,Philadelphia,Spain,P0061,Super Laptop,Clothing,Children's,274.52,5,1372.6
T005053,2023-06-27,C0827,Emily Moore,Houston,Japan,P0149,Ultra Smartphone,Sports & Outdoors,Team Sports,205.19,2,410.38
T005054,2023-09-20,C0483,David Thompson,Chicago,Mexico,P0412,Ergonomic Camera,Electronics,Computers,875.11,2,1750.22
T005055,2023-10-05,C0561,John Taylor,Los Angeles,USA,P0033,Basic Camera,Sports & Outdoors,Team Sports,645.69,1,645.69
T005056,2023-09-04,C0600,John Davis,Phoenix,Australia,P0370,Eco-friendly Smartphone,Home & Garden,Kitchenware,80.01,2,160.02
T005057,2023-05-13,C0024,Michael Wilson,New York,Spain,P0355,Premium Mouse,Clothing,Children's,993.11,3,2979.33
T005058,2023-01-09,C0397,Mary Wilson,Chicago,France,P0398,Deluxe Monitor,Electronics,Computers,576.27,4,2305.08
T005059,2023-05-07,C0555,Mary Taylor,Los Angeles,Mexico,P0117,Deluxe Keyboard,Electronics,Audio,177.85,2,355.7
T005060,2023-01-06,C0895,Michael Taylor,Los Angeles,Spain,P0172,Deluxe Smartwatch,Electronics,Audio,357.26,1,357.26
T005061,2023-12-21,C0380,John Taylor,Phoenix,UK,P0118,Premium Smartwatch,Clothing,Women's,669.24,2,1338.48
T005062,2023-02-13,C0491,Jane Miller,San Jose,Germany,P0048,Portable Headphones,Sports & Outdoors,Team Sports,849.35,2,1698.7
T005063,2023-05-18,C0480,Sarah Johnson,Houston,UK,P0277,Super Tablet,Clothing,Children's,396.95,4,1587.8
T005064,2023-10-15,C0140,Mary Anderson,Houston,Canada,P0431,Ergonomic Headphones,Electronics,Computers,148.22,2,296.44
T005065,2023-06-29,C0597,Mary Anderson,Chicago,Japan,P0261,Premium Tablet,Clothing,Children's,925.43,2,1850.86
T005066,2023-05-09,C0602,William Brown,Chicago,Japan,P0248,Premium Keyboard,Books,Non-fiction,605.82,2,1211.64
T005067,2023-08-12,C0568,William Anderson,San Antonio,Spain,P0420,Ergonomic Speaker,Electronics,Computers,203.42,3,610.26
T005068,2023-02-10,C0978,Jane Moore,Dallas,USA,P0045,Deluxe Smartphone,Sports & Outdoors,Team Sports,333.38,2,666.76
T005069,2023-10-07,C0242,Sarah Johnson,San Antonio,USA,P0185,Basic Mouse,Electronics,Audio,154.3,4,617.2
T005070,2023-10-21,C0888,Emily Johnson,Chicago,France,P0089,Wireless Laptop,Sports & Outdoors,Team Sports,74.27,1,74.27
T005071,2023-12-30,C0566,Emily Thompson,Philadelphia,Germany,P0249,Portable Keyboard,Electronics,Cameras,866.38,4,3465.52
T005072,2023-09-27,C0908,Michael Brown,San Diego,USA,P0297,Portable Headphones,Books,Children's Books,233.58,4,934.32
T005073,2023-05-11,C0879,Sarah Brown,San Diego,Japan,P0308,Basic Mouse,Clothing,Women's,813.42,3,2440.26
T005074,2023-08-07,C0335,John Miller,San Diego,Spain,P0239,Wireless Headphones,Clothing,Men's,970.26,1,970.26
T005075,2023-11-03,C0695,Emily Wilson,Phoenix,Brazil,P0444,Ergonomic Smartwatch,Clothing,Shoes,509.8,4,2039.2
T005076,2023-05-15,C0132,Sarah Wilson,Philadelphia,Spain,P0357,Premium Camera,Clothing,Accessories,292.69,5,1463.45
T005077,2023-03-23,C0937,David Brown,Chicago,USA,P0496,Smart Monitor,Sports & Outdoors,Cycling,940.3,5,4701.5
T005078,2023-03-01,C0811,Robert Taylor,Dallas,Japan,P0353,Deluxe Headphones,Sports & Outdoors,Fitness,262.21,3,786.63
T005079,2023-09-09,C0987,Sarah Johnson,Houston,Canada,P0362,Ergonomic Smartwatch,Sports & Outdoors,Cycling,462.59,3,1387.77
T005080,2023-05-01,C0238,David Thompson,Los Angeles,Mexico,P0031,Super Smartphone,Books,Non-fiction,705.6,5,3528.0
T005081,2023-12-29,C0647,William Smith,San Diego,Australia,P0394,Ergonomic Laptop,Books,Children's Books,104.78,5,523.9
T005082,2023-08-03,C0078,Mary Miller,Dallas,Japan,P0218,Eco-friendly Smartphone,Clothing,Children's,793.37,1,793.37
T005083,2023-11-20,C0676,Lisa Johnson,Chicago,Canada,P0391,Smart Monitor,Electronics,Cameras,328.61,3,985.83
T005084,2023-10-23,C0580,Sarah Davis,Los Angeles,Canada,P0051,Super Mouse,Sports & Outdoors,Fitness,676.02,1,676.02
T005085,2023-06-28,C0015,Sarah Brown,San Jose,USA,P0197,Smart Camera,Books,Children's Books,553.72,1,553.72
T005086,2023-12-14,C0750,Mary Taylor,New York,Germany,P0368,Premium Laptop,Sports & Outdoors,Camping,422.21,3,1266.63
T005087,2023-02-19,C0083,William Anderson,Philadelphia,France,P0107,Basic Tablet,Sports & Outdoors,Fitness,19.34,1,19.34
T005088,2023-11-02,C0420,Jane Anderson,Phoenix,Mexico,P0336,Super Camera,Home & Garden,Garden,878.22,3,2634.66
T005089,2023-03-13,C0944,Mary Smith,San Antonio,Mexico,P0345,Smart Camera,Books,Magazines,604.09,2,1208.18
T005090,2023-03-23,C0918,Lisa Thompson,Dallas,UK,P0044,Wireless Speaker,Sports & Outdoors,Cycling,498.32,5,2491.6
T005091,2023-07-31,C0237,Michael Anderson,New York,Japan,P0347,Deluxe Smartphone,Sports & Outdoors,Water Sports,352.41,1,352.41
T005092,2023-05-14,C0633,John Davis,Houston,Japan,P0163,Portable Laptop,Sports & Outdoors,Team Sports,442.92,4,1771.68
T005093,2023-05-07,C0380,David Moore,San Diego,Australia,P0244,Basic Smartwatch,Clothing,Men's,877.25,4,3509.0
T005094,2023-05-26,C0632,Lisa Taylor,Phoenix,Spain,P0148,Smart Smartwatch,Electronics,Audio,13.6,2,27.2
T005095,2023-07-15,C0741,Sarah Davis,Chicago,UK,P0163,Ultra Tablet,Sports & Outdoors,Cycling,812.18,1,812.18
T005096,2023-12-24,C0012,William Miller,San Antonio,Australia,P0053,Wireless Mouse,Sports & Outdoors,Water Sports,658.2,5,3291.0
T005097,2023-11-18,C0966,Emily Anderson,San Jose,France,P0290,Eco-friendly Laptop,Clothing,Men's,900.18,4,3600.72
T005098,2023-10-10,C0877,Robert Wilson,Chicago,Japan,P0279,Portable Headphones,Electronics,Accessories,887.53,2,1775.06
T005099,2023-08-28,C0019,Emily Wilson,Los Angeles,UK,P0016,Super Smartwatch,Electronics,Audio,454.26,4,1817.04
T005100,2023-12-05,C0596,Lisa Wilson,San Antonio,Canada,P0008,Deluxe Tablet,Electronics,Cameras,523.96,3,1571.88
T005101,2023-01-14,C0959,Jane Wilson,San Jose,USA,P0403,Smart Monitor,Books,Textbooks,566.5,1,566.5
T005102,2023-08-15,C0623,William Anderson,Houston,Mexico,P0465,Ultra Mouse,Clothing,Women's,48.92,3,146.76
T005103,2023-04-07,C0514,Lisa Miller,New York,Australia,P0077,Premium Smartphone,Sports & Outdoors,Water Sports,329.99,4,1319.96
T005104,2023-03-30,C0141,Robert Brown,Los Angeles,Brazil,P0117,Portable Laptop,Sports & Outdoors,Water Sports,529.1,1,529.1
T005105,2023-02-05,C0062,Mary Anderson,Dallas,Mexico,P0216,Smart Laptop,Clothing,Men's,845.79,3,2537.37
T005106,2023-06-04,C0276,Michael Smith,San Diego,France,P0096,Deluxe Monitor,Electronics,Computers,573.74,5,2868.7
T005107,2023-12-10,C0734,Jane Brown,New York,USA,P0050,Super Monitor,Sports & Outdoors,Fitness,823.71,3,2471.13
T005108,2023-01-06,C0156,William Anderson,San Diego,Australia,P0193,Premium Monitor,Books,Fiction,612.46,5,3062.3
T005109,2023-02-26,C0341,John Moore,Phoenix,Brazil,P0036,Basic Camera,Sports & Outdoors,Fitness,183.33,4,733.32
T005110,2023-04-01,C0080,Robert Smith,San Antonio,Japan,P0183,Basic Smartphone,Books,Children's Books,734.74,4,2938.96
T005111,2023-02-17,C0268,William Miller,New York,Canada,P0370,Smart Mouse,Sports & Outdoors,Camping,467.97,1,467.97
T005112,2023-06-22,C0608,Emily Smith,Phoenix,France,P0005,Smart Tablet,Sports & Outdoors,Cycling,827.92,3,2483.76
T005113,2023-11-25,C0484,Sarah Brown,New York,USA,P0201,Ergonomic Speaker,Home & Garden,Furniture,311.87,3,935.61
T005114,2023-02-07,C0829,David Davis,Phoenix,Germany,P0386,Ergonomic Smartphone,Home & Garden,Furniture,381.83,3,1145.49
T005115,2023-09-13,C0398,William Taylor,Phoenix,Canada,P0378,Portable Laptop,Home & Garden,Bedding,320.79,1,320.79
T005116,2023-02-09,C0649,David Taylor,Houston,France,P0430,Portable Headphones,Books,Magazines,453.75,4,1815.0
T005117,2023-03-29,C0689,William Anderson,Philadelphia,Australia,P0015,Premium Monitor,Books,Magazines,71.02,2,142.04
T005118,2023-07-22,C0060,Jane Taylor,San Diego,UK,P0277,Eco-friendly Speaker,Sports & Outdoors,Team Sports,319.44,4,1277.76
T005119,2023-08-28,C0189,Mary Miller,Houston,UK,P0431,Super Laptop,Books,Non-fiction,874.82,1,874.82
T005120,2023-09-23,C0263,Jane Moore,Los Angeles,USA,P0494,Ultra Keyboard,Sports & Outdoors,Team Sports,938.41,2,1876.82
T005121,2023-06-07,C0607,Jane Wilson,Dallas,Mexico,P0049,Super Tablet,Books,Fiction,218.38,5,1091.9
T005122,2023-02-09,C0685,Lisa Taylor,Los Angeles,USA,P0095,Wireless Headphones,Books,Non-fiction,41.19,5,205.95
T005123,2023-12-15,C0828,David Johnson,Houston,Germany,P0282,Eco-friendly Headphones,Clothing,Children's,983.45,4,3933.8
T005124,2023-10-21,C0365,Mary Miller,San Jose,Germany,P0421,Smart Smartphone,Clothing,Women's,120.25,4,481.0
T005125,2023-09-16,C0439,William Johnson,New York,Spain,P0124,Ergonomic Speaker,Clothing,Men's,236.34,3,709.02
T005126,2023-09-05,C0374,William Wilson,Philadelphia,Mexico,P0433,Super Headphones,Home & Garden,Kitchenware,270.01,4,1080.04
T005127,2023-11-05,C0234,William Johnson,San Antonio,Canada,P0022,Ergonomic Smartphone,Home & Garden,Furniture,292.08,4,1168.32
T005128,2023-07-09,C0052,William Johnson,Chicago,Brazil,P0320,Basic Speaker,Sports & Outdoors,Cycling,808.05,2,1616.1
T005129,2023-12-06,C0247,Mary Smith,Los Angeles,Brazil,P0412,Premium Keyboard,Home & Garden,Kitchenware,14.72,3,44.16
T005130,2023-09-16,C0833,William Wilson,Phoenix,Brazil,P0373,Portable Monitor,Electronics,Cameras,519.32,1,519.32
T005131,2023-10-06,C0116,William Davis,Dallas,Japan,P0500,Eco-friendly Camera,Books,Non-fiction,498.02,5,2490.1
T005132,2023-07-23,C0268,Lisa Moore,San Diego,Japan,P0242,Ultra Speaker,Sports & Outdoors,Team Sports,521.44,1,521.44
T005133,2023-08-09,C0799,Robert Thompson,Houston,Spain,P0306,Ultra Laptop,Clothing,Children's,177.07,1,177.07
T005134,2023-08-29,C0557,William Smith,Chicago,Japan,P0269,Premium Laptop,Books,Textbooks,370.04,4,1480.16
T005135,2023-06-03,C0096,John Johnson,Los Angeles,Canada,P0193,Deluxe Speaker,Home & Garden,Kitchenware,716.07,4,2864.28
T005136,2023-07-23,C0355,Sarah Smith,New York,USA,P0362,Ergonomic Monitor,Clothing,Women's,907.49,4,3629.96
T005137,2023-09-23,C0302,John Miller,San Antonio,Canada,P0421,Eco-friendly Tablet,Home & Garden,Bedding,203.67,3,611.01
T005138,2023-05-16,C0713,Jane Davis,Phoenix,Brazil,P0228,Deluxe Smartphone,Home & Garden,Kitchenware,429.8,5,2149.0
T005139,2023-02-01,C0166,Jane Taylor,Chicago,Germany,P0077,Ultra Laptop,Home & Garden,Furniture,537.09,4,2148.36
T005140,2023-02-08,C0212,William Smith,San Jose,Spain,P0291,Ultra Keyboard,Clothing,Accessories,26.6,4,106.4
T005141,2023-12-05,C0620,Michael Anderson,Philadelphia,Spain,P0007,Ergonomic Monitor,Electronics,Audio,849.48,5,4247.4
T005142,2023-06-22,C0788,Emily Taylor,San Antonio,Brazil,P0471,Ergonomic Laptop,Electronics,Smartphones,500.8,1,500.8
T005143,2023-08-04,C0031,Emily Smith,Los Angeles,Japan,P0149,Ergonomic Keyboard,Electronics,Cameras,780.66,2,1561.32
T005144,2023-01-25,C0770,William Thompson,Dallas,UK,P0062,Basic Headphones,Books,Magazines,186.71,3,560.13
T005145,2023-11-30,C0018,Mary Miller,San Jose,UK,P0116,Eco-friendly Smartwatch,Clothing,Children's,391.56,2,783.12
T005146,2023-06-03,C0131,Michael Moore,San Antonio,Mexico,P0368,Eco-friendly Speaker,Clothing,Women's,704.62,5,3523.1
T005147,2023-03-14,C0361,Michael Anderson,Dallas,France,P0078,Ergonomic Speaker,Home & Garden,Bedding,259.98,1,259.98
T005148,2023-07-03,C0395,David Miller,Philadelphia,Australia,P0288,Smart Tablet,Electronics,Smartphones,219.73,4,878.92
T005149,2023-05-10,C0708,Robert Moore,San Jose,USA,P0071,Eco-friendly Keyboard,Electronics,Smartphones,555.96,2,1111.92
T005150,2023-03-31,C0281,Michael Davis,Dallas,Japan,P0351,Deluxe Speaker,Electronics,Computers,310.39,1,310.39
T005151,2023-07-11,C0990,Sarah Moore,San Diego,Australia,P0492,Eco-friendly Smartphone,Clothing,Children's,742.27,3,2226.81
T005152,2023-08-02,C0424,John Johnson,San Jose,Australia,P0272,Portable Laptop,Home & Garden,Garden,736.76,4,2947.04
T005153,2023-12-24,C0526,Jane Taylor,Chicago,Australia,P0494,Ultra Mouse,Electronics,Computers,259.35,1,259.35
T005154,2023-05-11,C0667,Michael Brown,Los Angeles,USA,P0471,Ultra Smartphone,Electronics,Cameras,23.89,2,47.78
T005155,2023-05-31,C0084,John Wilson,San Antonio,Canada,P0158,Wireless Headphones,Home & Garden,Decor,432.46,2,864.92
T005156,2023-09-25,C0743,Michael Smith,San Diego,USA,P0292,Ergonomic Tablet,Clothing,Women's,279.06,5,1395.3
T005157,2023-06-10,C0185,William Taylor,Philadelphia,Australia,P0435,Premium Mouse,Sports & Outdoors,Fitness,381.27,1,381.27
T005158,2023-11-27,C0203,Emily Brown,Philadelphia,Canada,P0060,Super Keyboard,Books,Children's Books,539.57,5,2697.85
T005159,2023-12-22,C0308,John Davis,Chicago,Spain,P0033,Wireless Keyboard,Books,Children's Books,147.29,5,736.45
T005160,2023-12-21,C0851,Sarah Thompson,Los Angeles,Japan,P0436,Ultra Smartwatch,Books,Magazines,995.77,1,995.77
T005161,2023-08-13,C0358,Jane Anderson,Los Angeles,Brazil,P0115,Basic Keyboard,Books,Children's Books,327.82,2,655.64
T005162,2023-12-16,C0737,Robert Taylor,Phoenix,Spain,P0385,Premium Keyboard,Clothing,Women's,985.57,1,985.57
T005163,2023-01-21,C0271,Sarah Johnson,Phoenix,Germany,P0264,Deluxe Monitor,Sports & Outdoors,Water Sports,842.4,5,4212.0
T005164,2023-10-26,C0514,Lisa Thompson,Philadelphia,Germany,P0016,Portable Keyboard,Clothing,Children's,502.71,4,2010.84
T005165,2023-12-07,C0457,Michael Moore,Philadelphia,UK,P0400,Super Camera,Sports & Outdoors,Cycling,685.92,2,1371.84
T005166,2023-03-10,C0146,Jane Wilson,Los Angeles,Canada,P0062,Ergonomic Speaker,Clothing,Children's,288.74,3,866.22
T005167,2023-04-04,C0548,Mary Wilson,New York,Germany,P0002,Basic Speaker,Sports & Outdoors,Camping,871.48,4,3485.92
T005168,2023-01-08,C0117,Robert Miller,Houston,Canada,P0344,Deluxe Tablet,Sports & Outdoors,Cycling,870.56,4,3482.24
T005169,2023-07-29,C0263,Jane Wilson,Philadelphia,Canada,P0482,Wireless Camera,Home & Garden,Kitchenware,266.18,1,266.18
T005170,2023-01-23,C0367,Emily Anderson,Philadelphia,Brazil,P0485,Super Speaker,Clothing,Women's,381.24,5,1906.2
T005171,2023-01-07,C0981,Emily Anderson,Philadelphia,USA,P0145,Smart Smartwatch,Books,Magazines,612.66,1,612.66
T005172,2023-05-08,C0962,Lisa Brown,Houston,Brazil,P0162,Premium Keyboard,Sports & Outdoors,Fitness,223.67,3,671.01
T005173,2023-10-11,C0899,Robert Wilson,Houston,Spain,P0493,Portable Camera,Electronics,Smartphones,401.05,2,802.1
T005174,2023-06-23,C0867,Jane Anderson,San Jose,Australia,P0016,Portable Smartwatch,Books,Textbooks,299.86,5,1499.3
T005175,2023-09-02,C0313,Jane Taylor,New York,Spain,P0067,Ergonomic Smartwatch,Home & Garden,Kitchenware,342.53,4,1370.12
T005176,2023-02-26,C0115,Robert Johnson,Chicago,Germany,P0073,Super Laptop,Books,Magazines,131.84,3,395.52
T005177,2023-02-27,C0038,John Miller,Dallas,Brazil,P0154,Ultra Tablet,Books,Children's Books,968.38,1,968.38
T005178,2023-11-23,C0497,Mary Moore,San Antonio,Spain,P0465,Eco-friendly Monitor,Home & Garden,Furniture,113.09,2,226.18
T005179,2023-05-05,C0706,Robert Smith,San Antonio,Canada,P0242,Basic Mouse,Sports & Outdoors,Cycling,480.53,5,2402.65
T005180,2023-02-28,C0935,Robert Brown,San Jose,Brazil,P0252,Smart Speaker,Clothing,Shoes,585.3,2,1170.6
T005181,2023-02-27,C0660,William Davis,Chicago,France,P0311,Portable Speaker,Sports & Outdoors,Camping,747.91,4,2991.64
T005182,2023-03-04,C0663,Mary Johnson,Los Angeles,Canada,P0050,Wireless Smartphone,Sports & Outdoors,Cycling,584.0,2,1168.0
T005183,2023-12-17,C0596,Emily Brown,Phoenix,Mexico,P0285,Ergonomic Monitor,Books,Children's Books,793.67,3,2381.01
T005184,2023-05-16,C0331,Emily Miller,Dallas,Germany,P0221,Super Mouse,Clothing,Accessories,139.92,3,419.76
T005185,2023-06-14,C0622,John Davis,San Jose,Australia,P0053,Eco-friendly Monitor,Clothing,Accessories,367.04,1,367.04
T005186,2023-07-13,C0250,Jane Miller,San Diego,Brazil,P0145,Super Speaker,Clothing,Children's,583.34,3,1750.02
T005187,2023-06-22,C0148,Sarah Johnson,Los Angeles,France,P0072,Portable Keyboard,Books,Non-fiction,538.92,3,1616.76
T005188,2023-10-25,C0761,William Miller,Chicago,France,P0275,Smart Smartwatch,Electronics,Smartphones,801.27,4,3205.08
T005189,2023-08-27,C0136,John Thompson,Chicago,France,P0217,Smart Smartwatch,Books,Non-fiction,137.29,1,137.29
T005190,2023-03-10,C0695,William Miller,San Diego,Australia,P0421,Super Laptop,Sports & Outdoors,Cycling,730.79,5,3653.95
T005191,2023-10-18,C0577,Robert Wilson,Chicago,Australia,P0228,Portable Monitor,Clothing,Shoes,716.73,4,2866.92
T005192,2023-01-24,C0335,Michael Smith,Phoenix,Australia,P0086,Wireless Smartwatch,Electronics,Audio,435.47,1,435.47
T005193,2023-05-20,C0523,John Wilson,Chicago,France,P0174,Basic Smartphone,Sports & Outdoors,Water Sports,313.47,2,626.94
T005194,2023-02-12,C0431,Michael Wilson,San Diego,USA,P0341,Wireless Headphones,Sports & Outdoors,Team Sports,382.45,5,1912.25
T005195,2023-08-06,C0313,David Johnson,San Diego,Germany,P0359,Premium Smartwatch,Sports & Outdoors,Water Sports,447.33,5,2236.65
T005196,2023-12-27,C0418,Michael Wilson,San Jose,France,P0464,Wireless Speaker,Clothing,Accessories,471.3,1,471.3
T005197,2023-12-10,C0194,Michael Brown,Houston,Mexico,P0121,Portable Smartphone,Home & Garden,Furniture,632.67,1,632.67
